mp-7424,179
mp-7429,44
mp-7432,37
mp-7474,108
mp-752953,134
mp-753315,156
mp-753746,5
mp-753798,43
mp-7542,47
mp-754483,29
mp-754759,138
mp-754850,52
mp-755552,66
mp-756018,79
mp-757100,71
mp-758052,76
mp-7582,21
mp-761285,139
mp-762268,87
mp-7639,34
mp-764949,46
mp-766,149
mp-766486,44
mp-769365,69
mp-770107,159
mp-7785,54
mp-7787,137
mp-784630,233
mp-7878,51
mp-7918,127
mp-7979,24
mp-8039,126
mp-8175,88
mp-8187,43
mp-8207,193
mp-8208,189
mp-8219,129
mp-823,163
mp-8236,61
mp-828,215
mp-8285,162
mp-8335,106
mp-8418,193
mp-85,33
mp-8511,6
mp-8606,58
mp-861738,36
mp-861900,71
mp-861910,66
mp-861951,192
mp-862257,90
mp-862288,232
mp-862297,148
mp-862324,110
mp-862372,140
mp-862375,111
mp-862379,109
mp-862561,178
mp-862565,33
mp-862622,270
mp-862672,63
mp-862911,194
mp-8639,309
mp-864670,247
mp-864932,91
mp-864940,119
mp-864945,176
mp-864983,231
mp-865030,178
mp-865038,227
mp-865155,157
mp-865234,226
mp-865588,93
mp-865604,17
mp-865730,135
mp-865810,263
mp-865866,140
mp-865868,138
mp-865914,233
mp-865964,21
mp-866141,229
mp-866155,209
mp-866156,124
mp-866161,251
mp-866165,110
mp-866183,166
mp-866187,157
mp-867109,81
mp-867874,238
mp-8754,25
mp-8790,81
mp-8922,114
mp-90,259
mp-9177,86
mp-9244,153
mp-9258,320
mp-9318,23
mp-932,73
mp-945,213
mp-9514,134
mp-9566,39
mp-9574,35
mp-9615,68
mp-961696,190
mp-961706,165
mp-961709,69
mp-9711,169
mp-971703,171
mp-971837,38
mp-971951,137
mp-972827,166
mp-972899,122
mp-974883,6
mp-975206,89
mp-975255,161
mp-975359,49
mp-975439,165
mp-976010,25
mp-976600,95
mp-976772,64
mp-977112,21
mp-977123,148
mp-977128,172
mp-977182,113
mp-977363,195
mp-977401,193
mp-977563,279
mp-978271,32
mp-978277,48
mp-978546,68
mp-978862,150
mp-979267,218
mp-9812,117
mp-982637,10
mp-982873,18
mp-984717,63
mp-989541,44
mp-989553,80
mp-989590,7
mp-989613,168
mp-989644,20
mp-9918,40
mp-9919,47
mp-996965,87
mp-997054,46
mp-997082,61
mp-998418,74
mp-999337,45
mp-999503,262
mp-999542,170
mp-999550,132
mp-999558,205
mvc-11052,92
mvc-11229,224
mvc-11780,65
mvc-13158,167
mvc-15272,70
mp-1001011,188
mp-10020,142
mp-10052,116
mp-1007656,195
mp-1007778,67
mp-1007881,239
mp-1008224,203
mp-1008483,100
mp-1008506,47
mp-1008530,227
mp-1008876,138
mp-1008922,205
mp-1009770,233
mp-1009819,170
mp-1009848,237
mp-1013588,98
mp-1013712,19
mp-1013911,51
mp-1014229,96
mp-1014230,115
mp-1016902,55
mp-1018032,115
mp-1018079,80
mp-1018085,154
mp-1018124,157
mp-1018166,224
mp-1019319,245
mp-1019380,216
mp-1021503,267
mp-1025067,157
mp-1025176,91
mp-1025192,296
mp-1025220,198
mp-1025265,37
mp-1025282,50
mp-1025304,110
mp-1025313,107
mp-1025557,198
mp-1028,53
mp-10284,119
mp-10289,135
mp-1029404,135
mp-1029407,76
mp-1029522,75
mp-1029605,48
mp-1029737,87
mp-1029739,84
mp-1032,244
mp-1038724,20
mp-10390,129
mp-10440,204
mp-10497,46
mp-10615,38
mp-1105,67
mp-11147,51
mp-112,41
mp-11220,70
mp-11266,25
mp-11279,126
mp-11328,188
mp-1135,200
mp-11387,102
mp-11412,80
mp-11508,129
mp-1152,230
mp-11541,209
mp-1156,45
mp-11566,75
mp-11697,102
mp-11765,84
mp-1180,217
mp-11809,108
mp-11834,92
mp-1201,18
mp-1203,195
mp-1229,59
mp-12537,139
mp-12558,47
mp-12631,176
mp-12657,120
mp-1272,264
mp-12777,131
mp-12802,133
mp-12951,125
mp-13090,57
mp-13164,142
mp-13495,134
mp-13572,173
mp-13798,35
mp-13962,83
mp-14088,17
mp-1437,35
mp-14398,92
mp-1474,187
mp-1513,130
mp-1534,127
mp-1559,110
mp-15617,291
mp-15701,174
mp-15788,53
mp-15800,166
mp-15837,116
mp-16305,175
mp-16321,66
mp-16483,79
mp-16488,106
mp-16765,27
mp-1677,199
mp-1705,127
mp-1718,147
mp-1746,103
mp-17481,149
mp-1775,72
mp-182,56
mp-18316,69
mp-1851,133
mp-18707,70
mp-18762,46
mp-18773,59
mp-18793,148
mp-18912,44
mp-18949,90
mp-19120,64
mp-19141,35
mp-1918,197
mp-1938,231
mp-1963,220
mp-19746,69
mp-19809,161
mp-19833,52
mp-19871,76
mp-19917,35
mp-19928,96
mp-20061,177
mp-20083,111
mp-20144,212
mp-20197,180
mp-20265,78
mp-2031,137
mp-20533,52
mp-20539,56
mp-20565,162
mp-2059,162
mp-20619,135
mp-20741,240
mp-2075,293
mp-20840,168
mp-20847,107
mp-20857,303
mp-21092,136
mp-21104,113
mp-21117,120
mp-2114,160
mp-21249,89
mp-2125,23
mp-21286,144
mp-21294,53
mp-21359,169
mp-21765,97
mp-21873,113
mp-22150,132
mp-22216,49
mp-2222,113
mp-22240,114
mp-22418,94
mp-22463,152
mp-22508,151
mp-2251,52
mp-22522,147
mp-2254,201
mp-22673,107
mp-22793,230
mp-22936,53
mp-22950,15
mp-22957,33
mp-22977,14
mp-23034,31
mp-23141,63
mp-23143,42
mp-23159,42
mp-23195,21
mp-23237,54
mp-23251,22
mp-23339,27
mp-23485,11
mp-2360,46
mp-2369,101
mp-23703,37
mp-23711,48
mp-23797,19
mp-2395,89
mp-2426,61
mp-2444,180
mp-2490,76
mp-2507,16
mp-2542,208
mp-2619,94
mp-2675,127
mp-2700,63
mp-2701,315
mp-2726,83
mp-27319,155
mp-27360,135
mp-27505,105
mp-27707,16
mp-279,144
mp-2797,109
mp-2807,98
mp-28254,197
mp-2827,148
mp-2828,266
mp-28395,199
mp-2851,98
mp-28711,13
mp-28843,18
mp-29011,74
mp-29136,61
mp-29398,7
mp-29900,109
mp-30147,138
mp-30175,61
mp-30177,120
mp-30337,124
mp-30493,155
mp-30566,128
mp-30571,21
mp-30655,132
mp-30719,45
mp-30766,31
mp-30785,90
mp-31349,68
mp-3138,18
mp-3163,134
mp-3207,72
mp-321,80
mp-33137,256
mp-3522,68
mp-3574,124
mp-36086,108
mp-3748,159
mp-37906,98
mp-380,56
mp-3803,237
mp-3805,203
mp-3813,56
mp-3887,99
mp-3896,180
mp-3917,100
mp-3938,125
mp-4019,172
mp-404,46
mp-415,339
mp-4182,77
mp-4230,97
mp-4280,151
mp-4355,181
mp-4387,146
mp-4452,36
mp-4471,206
mp-4584,21
mp-4728,60
mp-475,59
mp-4820,203
mp-488,65
mp-4964,97
mp-4990,171
mp-4998,129
mp-504,80
mp-5046,36
mp-504691,84
mp-504729,15
mp-505780,143
mp-505782,22
mp-5076,144
mp-51,14
mp-510436,141
mp-5126,68
mp-5222,93
mp-531611,190
mp-540791,180
mp-541289,66
mp-541754,39
mp-5419,126
mp-545512,87
mp-545974,121
mp-553946,134
mp-5541,156
mp-555370,95
mp-557257,68
mp-557259,5
mp-557373,16
mp-5589,78
mp-559435,95
mp-560767,56
mp-5637,90
mp-567191,55
mp-567244,34
mp-567769,108
mp-568505,112
mp-568565,88
mp-568735,213
mp-569152,6
mp-569249,203
mp-569446,86
mp-569671,104
mp-569683,108
mp-570677,30
mp-570689,72
mp-570691,114
mp-570751,167
mp-570791,214
mp-570891,47
mp-571428,192
mp-571513,10
mp-5733,92
mp-5778,218
mp-581733,120
mp-603,129
mp-613162,12
mp-618991,93
mp-625136,17
mp-631335,87
mp-631388,151
mp-631473,52
mp-637179,23
mp-640024,144
mp-6408,71
mp-641923,8
mp-642750,145
mp-643243,11
mp-643989,19
mp-644497,23
mp-661,194
mp-670,231
mp-675045,30
mp-677072,20
mp-680671,61
mp-684969,56
mp-685941,42
mp-690794,30
mp-6919,82
mp-696166,21
mp-697044,44
mp-7017,131
mp-7041,65
mp-715482,75
mp-7228,277
mp-7343,56
mp-7366,40
mp-7377,31
mp-7438,24
mp-753490,132
mp-753506,62
mp-753669,113
mp-753802,137
mp-753826,62
mp-754084,26
mp-7544,191
mp-754531,107
mp-755018,106
mp-755959,38
mp-7589,104
mp-760396,216
mp-761872,32
mp-7643,14
mp-770649,99
mp-773864,165
mp-774411,112
mp-7753,140
mp-776150,132
mp-776490,228
mp-78,62
mp-7819,147
mp-7823,84
mp-7845,47
mp-7880,60
mp-7910,26
mp-795,52
mp-7964,201
mp-8044,227
mp-8126,90
mp-8132,22
mp-815,180
mp-8221,187
mp-827,20
mp-8399,30
mp-8409,80
mp-841,71
mp-842,132
mp-850878,81
mp-8566,86
mp-861610,253
mp-861961,193
mp-862334,152
mp-862620,314
mp-862684,147
mp-862700,273
mp-8628,49
mp-862871,29
mp-864607,136
mp-864770,215
mp-864920,117
mp-864938,36
mp-864952,48
mp-864954,246
mp-864980,218
mp-865001,201
mp-865003,216
mp-865011,190
mp-865023,204
mp-865026,239
mp-865191,227
mp-865212,310
mp-865235,130
mp-865469,188
mp-865482,239
mp-865641,99
mp-865655,222
mp-865664,285
mp-865867,129
mp-865869,171
mp-866132,22
mp-866134,193
mp-866224,208
mp-866279,76
mp-867210,13
mp-867243,121
mp-867306,129
mp-867350,30
mp-867357,284
mp-867775,179
mp-867805,15
mp-8756,28
mp-8864,199
mp-9061,68
mp-9172,80
mp-92,108
mp-9200,19
mp-9223,153
mp-9264,30
mp-9383,156
mp-950,64
mp-9567,36
mp-9586,71
mp-961678,93
mp-962071,26
mp-966800,58
mp-971911,126
mp-972087,130
mp-972987,54
mp-973004,206
mp-973181,181
mp-973343,34
mp-973534,322
mp-973622,5
mp-973983,173
mp-974061,176
mp-974335,243
mp-974417,200
mp-974832,7
mp-974949,16
mp-976023,26
mp-976334,36
mp-976893,140
mp-977117,134
mp-977443,213
mp-977462,149
mp-978267,88
mp-978268,51
mp-978275,184
mp-978290,85
mp-978304,64
mp-978496,138
mp-979423,54
mp-980203,308
mp-981749,110
mp-982885,31
mp-984240,21
mp-984699,12
mp-985439,57
mp-989513,102
mp-989523,8
mp-989550,22
mp-989573,25
mp-989579,20
mp-989695,142
mp-990084,13
mp-9951,180
mp-996980,91
mp-997108,28
mp-998196,30
mp-9983,81
mp-998913,14
mp-999473,164
mp-999576,232
mvc-11686,42
mvc-11730,205
mvc-15521,167
mvc-15848,78
mvc-15861,22
mp-1001826,225
mp-1002188,294
mp-1002572,110
mp-1003637,130
mp-10037,234
mp-1006226,38
mp-1007693,302
mp-1007776,14
mp-1008873,89
mp-1008874,112
mp-1009592,105
mp-1013553,27
mp-1013558,37
mp-1016873,136
mp-1016903,182
mp-1017,134
mp-1017529,297
mp-1017591,147
mp-1018026,44
mp-1018101,187
mp-1018149,115
mp-1018649,378
mp-1018652,33
mp-1018712,79
mp-1018849,321
mp-1019279,43
mp-1019508,178
mp-10213,58
mp-10214,145
mp-1021489,178
mp-1024067,30
mp-1025151,75
mp-1025161,164
mp-1025182,60
mp-1025187,186
mp-1025224,84
mp-1025258,150
mp-1025270,181
mp-1025301,141
mp-1025302,164
mp-1025311,199
mp-1025339,126
mp-1029293,104
mp-1029338,148
mp-1029395,85
mp-1029616,41
mp-1029640,48
mp-10381,17
mp-1039141,58
mp-1039147,57
mp-1039383,25
mp-1039385,17
mp-1039434,40
mp-1050,115
mp-10636,25
mp-10649,85
mp-10667,56
mp-1068,77
mp-10680,38
mp-10697,82
mp-10700,176
mp-10761,79
mp-1077,286
mp-10844,121
mp-10878,90
mp-10953,69
mp-1114,171
mp-11181,47
mp-11191,181
mp-11290,43
mp-11299,37
mp-11361,63
mp-11453,179
mp-11464,41
mp-11465,43
mp-1147,171
mp-11490,38
mp-11501,174
mp-11513,209
mp-11537,231
mp-11658,55
mp-11770,72
mp-11818,40
mp-11824,63
mp-12083,307
mp-12266,77
mp-12595,266
mp-12693,65
mp-12700,250
mp-12760,106
mp-12769,85
mp-12781,107
mp-12814,27
mp-12854,47
mp-12884,76
mp-12954,114
mp-12961,93
mp-13053,50
mp-131,94
mp-1314,36
mp-1339,313
mp-13434,106
mp-13450,101
mp-13641,150
mp-13852,175
mp-13853,170
mp-13900,104
mp-13963,31
mp-13992,21
mp-140,49
mp-14018,14
mp-14433,135
mp-14587,63
mp-1475,141
mp-1476,101
mp-1509,17
mp-1521,110
mp-1522,150
mp-1558,80
mp-1570,92
mp-16334,187
mp-1638,48
mp-16495,239
mp-16521,204
mp-16522,112
mp-1670,168
mp-16755,19
mp-16775,100
mp-1682,118
mp-1687,71
mp-16886,92
mp-16913,29
mp-17,250
mp-17095,12
mp-1734,61
mp-1743,145
mp-1794,156
mp-1883,40
mp-18918,142
mp-18919,153
mp-19050,133
mp-19128,130
mp-19231,41
mp-19279,104
mp-1932,223
mp-1936,176
mp-19413,206
mp-19814,114
mp-19850,195
mp-19877,144
mp-19983,103
mp-20049,80
mp-2018,174
mp-20327,131
mp-20440,146
mp-2052,84
mp-20541,207
mp-20551,180
mp-20599,66
mp-20697,135
mp-20805,65
mp-2089,21
mp-20952,128
mp-20971,201
mp-21096,45
mp-21260,100
mp-21318,72
mp-21449,238
mp-21505,66
mp-2168,28
mp-2182,160
mp-21893,49
mp-22270,193
mp-22271,20
mp-22275,108
mp-22325,46
mp-22367,84
mp-22400,54
mp-22535,167
mp-22558,132
mp-22607,27
mp-2263,220
mp-22691,11
mp-22895,36
mp-22913,43
mp-2293,55
mp-22939,26
mp-22967,20
mp-23072,16
mp-23152,29
mp-2339,166
mp-2349,56
mp-23499,12
mp-23560,51
mp-23704,19
mp-23712,61
mp-24084,14
mp-24668,19
mp-250,42
mp-25082,3
mp-253,142
mp-2536,250
mp-255,17
mp-258,140
mp-2589,129
mp-27296,105
mp-27393,20
mp-27418,40
mp-2744,79
mp-27454,27
mp-27488,241
mp-27577,35
mp-27668,45
mp-2780,88
mp-2783,215
mp-28084,12
mp-28171,18
mp-2824,158
mp-284,179
mp-2853,209
mp-2856,125
mp-29484,15
mp-29584,20
mp-29623,32
mp-29661,181
mp-29806,10
mp-29809,77
mp-2988,59
mp-30301,27
mp-30357,21
mp-30362,92
mp-30392,72
mp-30443,152
mp-30461,84
mp-30483,32
mp-30485,22
mp-30551,191
mp-30570,252
mp-30580,53
mp-30587,97
mp-30656,147
mp-30673,91
mp-30684,112
mp-30778,71
mp-30836,214
mp-30884,71
mp-3102,43
mp-31145,37
mp-31184,117
mp-31326,40
mp-3142,8
mp-3155,178
mp-316,243
mp-31900,133
mp-3255,95
mp-331,78
mp-33997,183
mp-3405,153
mp-3441,156
mp-3654,46
mp-36884,128
mp-37091,23
mp-374,252
mp-3849,26
mp-3988,75
mp-42,195
mp-432,237
mp-4382,225
mp-4563,146
mp-473,13
mp-4744,83
mp-4823,46
mp-485,170
mp-4901,62
mp-4913,125
mp-4955,192
mp-504974,141
mp-510625,155
mp-5238,75
mp-527,23
mp-5409,132
mp-541899,14
mp-543001,104
mp-544,169
mp-546500,27
mp-5478,141
mp-553432,14
mp-554212,54
mp-554462,138
mp-555576,23
mp-556,138
mp-556076,88
mp-556242,134
mp-558078,57
mp-5590,60
mp-559612,25
mp-561511,143
mp-561894,121
mp-5671,85
mp-567220,124
mp-567510,33
mp-567652,19
mp-567657,34
mp-567666,25
mp-568137,21
mp-568280,64
mp-568346,38
mp-568430,95
mp-568436,61
mp-568598,18
mp-568695,42
mp-568696,213
mp-568748,173
mp-568961,77
mp-569310,84
mp-569511,120
mp-569516,169
mp-569624,190
mp-569679,11
mp-570017,111
mp-570430,222
mp-570604,347
mp-570673,159
mp-570963,243
mp-571270,24
mp-571343,41
mp-571648,13
mp-5749,49
mp-579496,214
mp-580287,99
mp-580886,22
mp-5821,75
mp-582360,200
mp-5924,191
mp-597,151
mp-6008,154
mp-601285,158
mp-607475,89
mp-612740,19
mp-614603,7
mp-622570,133
mp-623024,10
mp-625,107
mp-625054,114
mp-628606,9
mp-631316,17
mp-631525,22
mp-634,8
mp-639874,162
mp-643260,23
mp-644271,22
mp-649479,36
mp-6613,138
mp-675626,62
mp-685036,146
mp-685991,35
mp-690535,180
mp-696752,27
mp-6968,33
mp-6980,84
mp-712,70
mp-753326,63
mp-754065,131
mp-754403,174
mp-755690,181
mp-755894,62
mp-756490,44
mp-757031,147
mp-7575,116
mp-760403,137
mp-760414,167
mp-760432,93
mp-7623,43
mp-7632,241
mp-764233,47
mp-768358,152
mp-769111,107
mp-771123,171
mp-774736,43
mp-776404,195
mp-777595,49
mp-780260,28
mp-7822,89
mp-7857,207
mp-8045,210
mp-8145,95
mp-8192,22
mp-8231,168
mp-8454,21
mp-861,130
mp-861663,130
mp-861978,216
mp-862291,203
mp-862311,113
mp-862321,104
mp-862368,125
mp-862473,112
mp-862691,181
mp-862702,78
mp-862705,221
mp-862725,223
mp-862740,51
mp-862779,326
mp-862887,97
mp-863709,324
mp-864661,146
mp-864684,191
mp-864807,151
mp-864927,218
mp-864955,154
mp-865014,56
mp-865032,175
mp-865049,127
mp-865174,163
mp-865342,128
mp-865376,40
mp-865432,106
mp-865496,320
mp-865501,255
mp-865524,114
mp-865582,52
mp-865743,194
mp-865899,157
mp-865930,129
mp-865939,30
mp-866006,45
mp-866051,179
mp-866071,229
mp-866081,104
mp-866087,177
mp-866171,84
mp-866188,138
mp-866375,215
mp-867156,172
mp-867229,43
mp-867253,114
mp-867274,218
mp-867327,194
mp-867771,224
mp-867779,232
mp-867854,49
mp-8772,218
mp-8804,83
mp-9166,96
mp-9251,22
mp-933,75
mp-9382,150
mp-9473,75
mp-9549,101
mp-9569,67
mp-9610,50
mp-961710,196
mp-962075,5
mp-972822,162
mp-972861,69
mp-972916,69
mp-973022,181
mp-973174,47
mp-973229,93
mp-973364,35
mp-975284,100
mp-976,183
mp-976185,91
mp-976414,18
mp-976763,122
mp-976806,146
mp-977207,21
mp-977434,201
mp-978269,63
mp-978274,42
mp-978287,62
mp-978303,115
mp-978493,43
mp-981375,67
mp-982246,84
mp-984873,125
mp-985296,99
mp-985440,100
mp-985586,50
mp-989192,36
mp-989514,20
mp-989537,28
mp-9950,26
mp-997006,123
mp-997031,134
mp-997094,97
mp-997098,155
mp-9972,89
mp-998,99
mp-998197,21
mp-999069,126
mp-999258,60
mp-999307,317
mp-999498,276
mp-999543,70
mp-9996,12
mvc-13442,101
mvc-13995,162
mvc-15475,100
mvc-15989,175
mp-1001827,333
mp-1001835,69
mp-1002081,15
mp-1008277,185
mp-1008631,120
mp-1008798,328
mp-1009222,20
mp-1009593,137
mp-1009655,192
mp-1013546,31
mp-1014231,109
mp-1016823,124
mp-1016836,194
mp-10173,14
mp-1017543,151
mp-1018009,51
mp-1018022,52
mp-1018040,31
mp-1018051,58
mp-1018061,207
mp-1018672,145
mp-1019272,254
mp-1025165,127
mp-1025190,86
mp-1025229,84
mp-1025252,14
mp-1025318,105
mp-1025322,90
mp-1025396,37
mp-1025425,214
mp-10256,62
mp-1029458,152
mp-1029469,133
mp-1029782,110
mp-10374,267
mp-1038,94
mp-1039368,20
mp-10463,164
mp-10519,66
mp-10550,94
mp-10671,41
mp-10894,184
mp-10898,133
mp-10899,177
mp-10905,153
mp-10910,167
mp-10918,31
mp-11021,162
mp-11201,72
mp-11256,103
mp-11275,242
mp-11277,108
mp-11283,126
mp-11307,43
mp-11472,20
mp-11489,37
mp-11521,110
mp-11649,58
mp-12086,159
mp-1245,26
mp-12564,55
mp-12585,230
mp-12716,96
mp-1275,252
mp-12773,100
mp-12779,35
mp-12903,41
mp-13,182
mp-13094,91
mp-13190,15
mp-13270,48
mp-13276,44
mp-13364,48
mp-13459,30
mp-1352,247
mp-1357,151
mp-1406,81
mp-14089,57
mp-1425,199
mp-14476,120
mp-146,179
mp-14796,26
mp-1519,36
mp-15252,72
mp-1551,76
mp-15556,10
mp-15621,49
mp-15641,47
mp-15685,30
mp-15687,31
mp-157,21
mp-15704,231
mp-15777,28
mp-15799,295
mp-15803,52
mp-1581,10
mp-16043,173
mp-16260,83
mp-16263,49
mp-1627,99
mp-1641,72
mp-1646,26
mp-16481,128
mp-16494,116
mp-16501,163
mp-16648,64
mp-173,104
mp-17383,168
mp-1822,119
mp-18257,242
mp-1831,90
mp-1836,22
mp-1842,127
mp-1849,194
mp-18717,195
mp-18848,179
mp-18943,78
mp-18968,88
mp-19006,143
mp-19163,63
mp-19210,179
mp-19247,148
mp-19306,176
mp-19326,103
mp-19387,118
mp-1953,115
mp-1973,122
mp-19800,218
mp-19856,127
mp-19906,132
mp-19946,81
mp-20112,164
mp-20133,280
mp-20227,47
mp-20233,65
mp-20329,109
mp-20352,87
mp-20382,105
mp-20516,205
mp-20623,16
mp-2070,124
mp-20738,183
mp-20949,165
mp-20987,64
mp-21023,158
mp-2105,145
mp-21237,152
mp-2126,276
mp-21264,359
mp-21276,52
mp-21296,45
mp-2136,19
mp-2142,129
mp-2152,148
mp-2156,18
mp-216,168
mp-2203,172
mp-22087,262
mp-2229,172
mp-22315,140
mp-22344,110
mp-22467,46
mp-22510,136
mp-22610,239
mp-22693,20
mp-22795,57
mp-22899,21
mp-22905,32
mp-22925,20
mp-23002,15
mp-2305,350
mp-2310,103
mp-2327,79
mp-23304,11
mp-23431,10
mp-23488,15
mp-23702,25
mp-2371,14
mp-23715,30
mp-23804,79
mp-24428,15
mp-246,104
mp-24726,138
mp-2501,293
mp-25385,110
mp-2564,19
mp-2577,114
mp-2658,175
mp-266,123
mp-2662,186
mp-2691,45
mp-2697,71
mp-27276,199
mp-27294,13
mp-27456,21
mp-27689,13
mp-27769,191
mp-27828,9
mp-27932,34
mp-28266,109
mp-28283,16
mp-28336,24
mp-28568,24
mp-2884,24
mp-28919,27
mp-28945,105
mp-29207,32
mp-29308,34
mp-29556,15
mp-29725,158
mp-2998,163
mp-30047,115
mp-30433,60
mp-30434,24
mp-30491,45
mp-3054,55
mp-30672,118
mp-30787,268
mp-30797,90
mp-30819,127
mp-30820,80
mp-30850,262
mp-3103,216
mp-31172,30
mp-31438,80
mp-31453,153
mp-31455,164
mp-33009,175
mp-33018,7
mp-3498,165
mp-34993,154
mp-3524,143
mp-35785,62
mp-361,111
mp-36248,4
mp-3642,137
