,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Copper, Cu', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Iron, Fe', '6.0 - 10 %', '6.0 - 10 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Manganese, Mn', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Nickel, Ni', '>= 72 %', '>= 72 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Silicon, Si', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 600ESR Nickel-Chromium-Iron Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Aluminum, Al', '1.0 - 1.7 %', '1.0 - 1.7 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Boron, B', '<= 0.0060 %', '<= 0.0060 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Carbon, C', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Chromium, Cr', '21 - 25 %', '21 - 25 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Copper, Cu', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Iron, Fe', '7.079 - 19.9 %', '7.079 - 19.9 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Manganese, Mn', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Nickel, Ni', '58 - 63 %', '58 - 63 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Silicon, Si', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 601 Nickel-Chromium-Iron Alloy,"['Titanium, Ti', '0.10 - 0.60 %', '0.10 - 0.60 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 35 %', '>= 35 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Aluminum, Al', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Carbon, C', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Chromium, Cr', '20 - 23 %', '20 - 23 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Cobalt, Co', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Iron, Fe', '<= 5.0 %', '<= 5.0 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Molybdenum, Mo', '8.0 - 10 %', '8.0 - 10 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Nb + Ta', '3.15 - 4.15 %', '3.15 - 4.15 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Nickel, Ni', '>= 58 %', '>= 58 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Phosphorous, P', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Silicon, Si', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 625 Nickel-Chromium-Molybdenum Alloy,"['Titanium, Ti', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Yield', '>= 379 MPa@Strain 0.200 %', '>= 55000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Aluminum, Al', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Carbon, C', '<= 0.010 %', '<= 0.010 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Chromium, Cr', '19 - 23 %', '19 - 23 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Copper, Cu', '<= 0.75 %', '<= 0.75 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Iron, Fe', '>= 39.5 %', '>= 39.5 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Manganese, Mn', '<= 1.5 %', '<= 1.5 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Nickel, Ni', '30 - 35 %', '30 - 35 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Silicon, Si', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
,,Carlson C 800 Nickel-Iron-Chromium Alloy,"['Titanium, Ti', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Yield', '>= 207 MPa@Strain 0.200 %', '>= 30000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
18.75,0.375,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Aluminum, Al', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
3.75,0.075,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Carbon, C', '0.050 - 0.10 %', '0.050 - 0.10 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
1050,21,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Chromium, Cr', '19 - 23 %', '19 - 23 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
37.5,0.75,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Copper, Cu', '<= 0.75 %', '<= 0.75 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
1975,39.5,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Iron, Fe', '>= 39.5 %', '>= 39.5 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
75,1.5,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Manganese, Mn', '<= 1.5 %', '<= 1.5 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
1625,32.5,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Nickel, Ni', '30 - 35 %', '30 - 35 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
50,1,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Silicon, Si', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
0.75,0.015,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
18.75,0.375,Carlson C 800H Nickel-Iron-Chromium Alloy,"['Titanium, Ti', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Ultimate', '378 MPa@Temperature 649 °C', '54800 psi@Temperature 1200 °F', '']","['Tensile Strength, Yield', '93.1 MPa@Temperature 649 °C', '13500 psi@Temperature 1200 °F', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Aluminum, Al', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Carbon, C', '0.060 - 0.10 %', '0.060 - 0.10 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Chromium, Cr', '19 - 23 %', '19 - 23 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Copper, Cu', '<= 0.75 %', '<= 0.75 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Iron, Fe', '>= 39.5 %', '>= 39.5 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Manganese, Mn', '<= 1.5 %', '<= 1.5 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Nickel, Ni', '30 - 35 %', '30 - 35 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Silicon, Si', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Sulfur, S', '<= 0.015 %', '<= 0.015 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
0,,Carlson C 800AT Nickel-Iron-Chromium Alloy,"['Titanium, Ti', '0.15 - 0.60 %', '0.15 - 0.60 %', '']","['Tensile Strength, Yield', '>= 172 MPa@Strain 0.200 %', '>= 25000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
10,0.2,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Aluminum, Al', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
2.5,0.05,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Carbon, C', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
1075,21.5,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Chromium, Cr', '19.5 - 23.5 %', '19.5 - 23.5 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
112.5,2.25,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Copper, Cu', '1.5 - 3.0 %', '1.5 - 3.0 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
1100,22,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Iron, Fe', '>= 22 %', '>= 22 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
50,1,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Manganese, Mn', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
150,3,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Molybdenum, Mo', '2.5 - 3.5 %', '2.5 - 3.5 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
2100,42,Carlson C 825 Nickel-Iron-Chromium Alloy,"['Nickel, Ni', '38 - 46 %', '38 - 46 %', '']","['Tensile Strength, Yield', '>= 241 MPa@Strain 0.200 %', '>= 35000 psi@Strain 0.200 %', '']","['Elongation at Break', '>= 30 %', '>= 30 %', '']","['Component Elements Properties', 'Metric', 'English', 'Comments']"
