Aluminum - SiC Metal Matrix Composite,"['Modulus of Elasticity', '100 - 200 GPa', '14500 - 29000 ksi', '']","['Tensile Strength, Ultimate', '250 - 650 MPa', '36300 - 94300 psi', '']","['Tensile Strength, Yield', '250 - 500 MPa', '36300 - 72500 psi', '']","['Elongation at Break', '2 - 6 %', '2 - 6 %', '']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Fatigue Strength', '210 MPa@# of Cycles 100000', '30500 psi@# of Cycles 100000', 'R=0.1, Kt=2.5']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['', '350 MPa@# of Cycles 1.00e+7', '50800 psi@# of Cycles 1.00e+7', 'RB  R=-1']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['', '400 MPa@# of Cycles 100000', '58000 psi@# of Cycles 100000', 'R=-1, Kt=1']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Fracture Toughness', '18.0 - 20.0 MPa-m½', '16.4 - 18.2 ksi-in½', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Shear Modulus', '44.0 GPa', '6380 ksi', 'Estimated from similar metals.']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Electrical Properties', 'Metric', 'English', 'Comments']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Electrical Resistivity', '0.00000900 ohm-cm', '0.00000900 ohm-cm', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Thermal Properties', 'Metric', 'English', 'Comments']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['CTE, linear', '15.5 µm/m-°C@Temperature -100 - 100 °C', '8.61 µin/in-°F@Temperature -148 - 212 °F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Specific Heat Capacity', '0.836 J/g-°C', '0.200 BTU/lb-°F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Thermal Conductivity', '150 W/m-K@Temperature 0.000 - 100 °C', '1040 BTU-in/hr-ft²-°F@Temperature 32.0 - 212 °F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Melting Point', '548 - 660 °C', '1020 - 1220 °F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Solidus', '548 °C', '1020 °F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar,"['Liquidus', '660 °C', '1220 °F', '']","['Tensile Strength, Ultimate', '690 MPa', '100000 psi', 'statistical analysis gives AVG -3STD at 626 MPa']","['Tensile Strength, Yield', '487 MPa@Strain 0.200 %', '70600 psi@Strain 0.200 %', 'statistical analysis gives AVG-3STD at 438 MPa']","['Elongation at Break', '5.0 %', '5.0 %', 'in 25 mm']"
"Materion AlBeMet® AM 162 HIP'd Billet, Annealed","['Aluminum, Al', '38 %', '38 %', 'As remainder']","['Tensile Strength, Ultimate', '>= 262 MPa', '>= 38000 psi', '']","['Tensile Strength, Yield', '>= 193 MPa', '>= 28000 psi', '']","['Elongation at Break', '>= 2.0 %', '>= 2.0 %', '']"
"Materion AlBeMet® AM 162 HIP'd Billet, Annealed","['Beryllium, Be', '60 - 64 %', '60 - 64 %', '']","['Tensile Strength, Ultimate', '>= 262 MPa', '>= 38000 psi', '']","['Tensile Strength, Yield', '>= 193 MPa', '>= 28000 psi', '']","['Elongation at Break', '>= 2.0 %', '>= 2.0 %', '']"
"Materion AlBeMet® AM 162 HIP'd Billet, Annealed","['Carbon, C', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '>= 262 MPa', '>= 38000 psi', '']","['Tensile Strength, Yield', '>= 193 MPa', '>= 28000 psi', '']","['Elongation at Break', '>= 2.0 %', '>= 2.0 %', '']"
"Materion AlBeMet® AM 162 HIP'd Billet, Annealed","['Other, each', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '>= 262 MPa', '>= 38000 psi', '']","['Tensile Strength, Yield', '>= 193 MPa', '>= 28000 psi', '']","['Elongation at Break', '>= 2.0 %', '>= 2.0 %', '']"
"Materion AlBeMet® AM 162 HIP'd Billet, Annealed","['Oxygen, O', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Ultimate', '>= 262 MPa', '>= 38000 psi', '']","['Tensile Strength, Yield', '>= 193 MPa', '>= 28000 psi', '']","['Elongation at Break', '>= 2.0 %', '>= 2.0 %', '']"
"Materion AlBeMet® AM 162 Extruded Bar, Annealed","['Aluminum, Al', '38 %', '38 %', 'As remainder']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', 'Longitudinal direction. (Transverse values generally lower).']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', 'Longitudinal direction. Transverse values generally lower.']","['Elongation at Break', '>= 7.0 %', '>= 7.0 %', 'Longitudinal direction. Transverse values generally lower.']"
"Materion AlBeMet® AM 162 Extruded Bar, Annealed","['Beryllium, Be', '60 - 64 %', '60 - 64 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', 'Longitudinal direction. (Transverse values generally lower).']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', 'Longitudinal direction. Transverse values generally lower.']","['Elongation at Break', '>= 7.0 %', '>= 7.0 %', 'Longitudinal direction. Transverse values generally lower.']"
"Materion AlBeMet® AM 162 Extruded Bar, Annealed","['Carbon, C', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', 'Longitudinal direction. (Transverse values generally lower).']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', 'Longitudinal direction. Transverse values generally lower.']","['Elongation at Break', '>= 7.0 %', '>= 7.0 %', 'Longitudinal direction. Transverse values generally lower.']"
"Materion AlBeMet® AM 162 Extruded Bar, Annealed","['Other, each', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', 'Longitudinal direction. (Transverse values generally lower).']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', 'Longitudinal direction. Transverse values generally lower.']","['Elongation at Break', '>= 7.0 %', '>= 7.0 %', 'Longitudinal direction. Transverse values generally lower.']"
"Materion AlBeMet® AM 162 Extruded Bar, Annealed","['Oxygen, O', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', 'Longitudinal direction. (Transverse values generally lower).']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', 'Longitudinal direction. Transverse values generally lower.']","['Elongation at Break', '>= 7.0 %', '>= 7.0 %', 'Longitudinal direction. Transverse values generally lower.']"
"Materion AlBeMet® AM 162 Rolled Sheet, Annealed","['Aluminum, Al', '35 - 40 %', '35 - 40 %', 'As remainder']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', '']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', '']","['Elongation at Break', '>= 5.0 %', '>= 5.0 %', '']"
"Materion AlBeMet® AM 162 Rolled Sheet, Annealed","['Beryllium, Be', '60 - 64 %', '60 - 64 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', '']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', '']","['Elongation at Break', '>= 5.0 %', '>= 5.0 %', '']"
"Materion AlBeMet® AM 162 Rolled Sheet, Annealed","['Carbon, C', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', '']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', '']","['Elongation at Break', '>= 5.0 %', '>= 5.0 %', '']"
"Materion AlBeMet® AM 162 Rolled Sheet, Annealed","['Other, each', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', '']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', '']","['Elongation at Break', '>= 5.0 %', '>= 5.0 %', '']"
"Materion AlBeMet® AM 162 Rolled Sheet, Annealed","['Oxygen, O', '<= 1.0 %', '<= 1.0 %', '']","['Tensile Strength, Ultimate', '>= 379 MPa', '>= 55000 psi', '']","['Tensile Strength, Yield', '>= 276 MPa', '>= 40000 psi', '']","['Elongation at Break', '>= 5.0 %', '>= 5.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Aluminum, Al', '38 %', '38 %', 'As remainder']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Beryllium, Be', '57 - 63 %', '57 - 63 %', '']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Iron, Fe', '<= 0.30 %', '<= 0.30 %', '']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Nickel, Ni', '2.1 - 3.4 %', '2.1 - 3.4 %', '']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Oxygen, O', '<= 0.24 %', '<= 0.24 %', '']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
Materion AlBeCast™ IC910 Aluminum Beryllium Composite,"['Silicon, Si', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '207 MPa', '30000 psi', '']","['Tensile Strength, Yield', '158 MPa@Strain 0.200 %', '22900 psi@Strain 0.200 %', '']","['Elongation at Break', '4.0 %', '4.0 %', '']"
